kind,name,baseTypeID,baseTypeName,subTypeID,uniqueId,isSetItem,isWeaversWill,imageFile,imageUrl,localPath,slug
base,Tainted Effigy,22,Relic,46,,,,tainted_effigy.png,https://lastepoch.tunklab.com/img/item/tainted_effigy.png,assets/items/base/tainted_effigy.png,tainted_effigy
base,Ivory Dice,22,Relic,47,,,,ivory_dice.png,https://lastepoch.tunklab.com/img/item/ivory_dice.png,assets/items/base/ivory_dice.png,ivory_dice
base,Venom Phial,22,Relic,48,,,,venom_phial.png,https://lastepoch.tunklab.com/img/item/venom_phial.png,assets/items/base/venom_phial.png,venom_phial
base,Weathered Coins,22,Relic,49,,,,weathered_coins.png,https://lastepoch.tunklab.com/img/item/weathered_coins.png,assets/items/base/weathered_coins.png,weathered_coins
base,Stolen Tithe,22,Relic,50,,,,stolen_tithe.png,https://lastepoch.tunklab.com/img/item/stolen_tithe.png,assets/items/base/stolen_tithe.png,stolen_tithe
base,Oil Vial,22,Relic,51,,,,oil_vial.png,https://lastepoch.tunklab.com/img/item/oil_vial.png,assets/items/base/oil_vial.png,oil_vial
base,Jade Dice,22,Relic,52,,,,jade_dice.png,https://lastepoch.tunklab.com/img/item/jade_dice.png,assets/items/base/jade_dice.png,jade_dice
base,Ruby Dice,22,Relic,53,,,,ruby_dice.png,https://lastepoch.tunklab.com/img/item/ruby_dice.png,assets/items/base/ruby_dice.png,ruby_dice
base,Antidote Vial,22,Relic,54,,,,antidote_vial.png,https://lastepoch.tunklab.com/img/item/antidote_vial.png,assets/items/base/antidote_vial.png,antidote_vial
base,Ancient Coins,22,Relic,55,,,,ancient_coins.png,https://lastepoch.tunklab.com/img/item/ancient_coins.png,assets/items/base/ancient_coins.png,ancient_coins
base,Lost Anchor,22,Relic,56,,,,lost_anchor.png,https://lastepoch.tunklab.com/img/item/lost_anchor.png,assets/items/base/lost_anchor.png,lost_anchor
base,Stone Tablet,22,Relic,57,,,,stone_tablet.png,https://lastepoch.tunklab.com/img/item/stone_tablet.png,assets/items/base/stone_tablet.png,stone_tablet
base,Dragon Heart,22,Relic,58,,,,dragon_heart.png,https://lastepoch.tunklab.com/img/item/dragon_heart.png,assets/items/base/dragon_heart.png,dragon_heart
base,Blood Encased Hive,22,Relic,59,,,,blood_encased_hive.png,https://lastepoch.tunklab.com/img/item/blood_encased_hive.png,assets/items/base/blood_encased_hive.png,blood_encased_hive
base,Runed Box,22,Relic,60,,,,runed_box.png,https://lastepoch.tunklab.com/img/item/runed_box.png,assets/items/base/runed_box.png,runed_box
base,Stone Egg,22,Relic,61,,,,stone_egg.png,https://lastepoch.tunklab.com/img/item/stone_egg.png,assets/items/base/stone_egg.png,stone_egg
base,Void Star,22,Relic,62,,,,void_star.png,https://lastepoch.tunklab.com/img/item/void_star.png,assets/items/base/void_star.png,void_star
base,Ancient Remains,22,Relic,63,,,,ancient_remains.png,https://lastepoch.tunklab.com/img/item/ancient_remains.png,assets/items/base/ancient_remains.png,ancient_remains
base,Timeglass Chalice,22,Relic,64,,,,timeglass_chalice.png,https://lastepoch.tunklab.com/img/item/timeglass_chalice.png,assets/items/base/timeglass_chalice.png,timeglass_chalice
base,Doom Gourd,22,Relic,65,,,,doom_gourd.png,https://lastepoch.tunklab.com/img/item/doom_gourd.png,assets/items/base/doom_gourd.png,doom_gourd
base,Aberrant Eye,22,Relic,66,,,,aberrant_eye.png,https://lastepoch.tunklab.com/img/item/aberrant_eye.png,assets/items/base/aberrant_eye.png,aberrant_eye
base,Apocalypse Code,22,Relic,67,,,,apocalypse_code.png,https://lastepoch.tunklab.com/img/item/apocalypse_code.png,assets/items/base/apocalypse_code.png,apocalypse_code
base,Prophetic Homonculus,22,Relic,68,,,,prophetic_homonculus.png,https://lastepoch.tunklab.com/img/item/prophetic_homonculus.png,assets/items/base/prophetic_homonculus.png,prophetic_homonculus
base,Bottled Time,22,Relic,69,,,,bottled_time.png,https://lastepoch.tunklab.com/img/item/bottled_time.png,assets/items/base/bottled_time.png,bottled_time
base,Bramble Totem,22,Relic,70,,,,,,,bramble_totem
base,Artificer's Device,22,Relic,71,,,,,,,artificers_device
base,Shortbow,23,Bow,0,,,,shortbow.png,https://lastepoch.tunklab.com/img/item/shortbow.png,assets/items/base/shortbow.png,shortbow
base,Birch Bow,23,Bow,1,,,,birch_bow.png,https://lastepoch.tunklab.com/img/item/birch_bow.png,assets/items/base/birch_bow.png,birch_bow
base,Salvaged Bow,23,Bow,2,,,,salvaged_bow.png,https://lastepoch.tunklab.com/img/item/salvaged_bow.png,assets/items/base/salvaged_bow.png,salvaged_bow
base,Imperial Bow,23,Bow,3,,,,imperial_bow.png,https://lastepoch.tunklab.com/img/item/imperial_bow.png,assets/items/base/imperial_bow.png,imperial_bow
base,Recurve Bow,23,Bow,4,,,,recurve_bow.png,https://lastepoch.tunklab.com/img/item/recurve_bow.png,assets/items/base/recurve_bow.png,recurve_bow
base,Northern Bow,23,Bow,5,,,,northern_bow.png,https://lastepoch.tunklab.com/img/item/northern_bow.png,assets/items/base/northern_bow.png,northern_bow
base,Longbow,23,Bow,6,,,,longbow.png,https://lastepoch.tunklab.com/img/item/longbow.png,assets/items/base/longbow.png,longbow
base,Dreadthorn Bow,23,Bow,7,,,,dreadthorn_bow.png,https://lastepoch.tunklab.com/img/item/dreadthorn_bow.png,assets/items/base/dreadthorn_bow.png,dreadthorn_bow
base,Serpent Bow,23,Bow,8,,,,serpent_bow.png,https://lastepoch.tunklab.com/img/item/serpent_bow.png,assets/items/base/serpent_bow.png,serpent_bow
base,Osprix Bow,23,Bow,9,,,,osprix_bow.png,https://lastepoch.tunklab.com/img/item/osprix_bow.png,assets/items/base/osprix_bow.png,osprix_bow
base,Obsidian Bow,23,Bow,10,,,,obsidian_bow.png,https://lastepoch.tunklab.com/img/item/obsidian_bow.png,assets/items/base/obsidian_bow.png,obsidian_bow
base,Storm Bow,23,Bow,11,,,,storm_bow.png,https://lastepoch.tunklab.com/img/item/storm_bow.png,assets/items/base/storm_bow.png,storm_bow
base,Aphelion Bow,23,Bow,12,,,,circle_of_fortune_bow.png,https://lastepoch.tunklab.com/img/item/circle_of_fortune_bow.png,assets/items/base/circle_of_fortune_bow.png,aphelion_bow
base,Sharktooth Bow,23,Bow,13,,,,merchants_guild_bow.png,https://lastepoch.tunklab.com/img/item/merchants_guild_bow.png,assets/items/base/merchants_guild_bow.png,sharktooth_bow
base,Silverwing Bow,23,Bow,14,,,,silverwing_bow.png,https://lastepoch.tunklab.com/img/item/silverwing_bow.png,assets/items/base/silverwing_bow.png,silverwing_bow
base,Avenged Silverwing Bow,23,Bow,15,,,,avenged_silverwing_bow.png,https://lastepoch.tunklab.com/img/item/avenged_silverwing_bow.png,assets/items/base/avenged_silverwing_bow.png,avenged_silverwing_bow
base,Small Eterran Idol,25,Small Idol,0,,,,small_eterran_idol.png,https://lastepoch.tunklab.com/img/item/small_eterran_idol.png,assets/items/base/small_eterran_idol.png,small_eterran_idol
base,Small Orobyss Idol,25,Small Idol,1,,,,small_orobyss_idol.png,https://lastepoch.tunklab.com/img/item/small_orobyss_idol.png,assets/items/base/small_orobyss_idol.png,small_orobyss_idol
base,Small Weaver Idol,25,Small Idol,2,,,,small_weaver_idol.png,https://lastepoch.tunklab.com/img/item/small_weaver_idol.png,assets/items/base/small_weaver_idol.png,small_weaver_idol
base,Minor Lagonian Idol,26,Minor Idol,0,,,,small_lagonian_idol.png,https://lastepoch.tunklab.com/img/item/small_lagonian_idol.png,assets/items/base/small_lagonian_idol.png,minor_lagonian_idol
base,Minor Weaver Idol,26,Minor Idol,1,,,,minor_weaver_idol.png,https://lastepoch.tunklab.com/img/item/minor_weaver_idol.png,assets/items/base/minor_weaver_idol.png,minor_weaver_idol
base,Humble Eterran Idol,27,Humble Idol,0,,,,humble_eterran_idol.png,https://lastepoch.tunklab.com/img/item/humble_eterran_idol.png,assets/items/base/humble_eterran_idol.png,humble_eterran_idol
base,Humble Weaver Idol,27,Humble Idol,1,,,,humble_weaver_idol.png,https://lastepoch.tunklab.com/img/item/humble_weaver_idol.png,assets/items/base/humble_weaver_idol.png,humble_weaver_idol
base,Stout Lagonian Idol,28,Stout Idol,0,,,,stout_lagonian_idol.png,https://lastepoch.tunklab.com/img/item/stout_lagonian_idol.png,assets/items/base/stout_lagonian_idol.png,stout_lagonian_idol
base,Stout Weaver Idol,28,Stout Idol,1,,,,stout_weaver_idol.png,https://lastepoch.tunklab.com/img/item/stout_weaver_idol.png,assets/items/base/stout_weaver_idol.png,stout_weaver_idol
base,Grand Heorot Idol,29,Grand Idol,0,,,,grand_heorot_idol.png,https://lastepoch.tunklab.com/img/item/grand_heorot_idol.png,assets/items/base/grand_heorot_idol.png,grand_heorot_idol
base,Grand Glass Idol,29,Grand Idol,1,,,,grand_glass_idol.png,https://lastepoch.tunklab.com/img/item/grand_glass_idol.png,assets/items/base/grand_glass_idol.png,grand_glass_idol
base,Grand Solar Idol,29,Grand Idol,2,,,,grand_solar_idol.png,https://lastepoch.tunklab.com/img/item/grand_solar_idol.png,assets/items/base/grand_solar_idol.png,grand_solar_idol
base,Grand Bone Idol,29,Grand Idol,3,,,,grand_bone_idol.png,https://lastepoch.tunklab.com/img/item/grand_bone_idol.png,assets/items/base/grand_bone_idol.png,grand_bone_idol
base,Grand Majasan Idol,29,Grand Idol,4,,,,grand_majasan_idol.png,https://lastepoch.tunklab.com/img/item/grand_majasan_idol.png,assets/items/base/grand_majasan_idol.png,grand_majasan_idol
base,Heretical Grand Heorot Idol,29,Grand Idol,5,,,,heretical_grand_heorot_idol.png,https://lastepoch.tunklab.com/img/item/heretical_grand_heorot_idol.png,assets/items/base/heretical_grand_heorot_idol.png,heretical_grand_heorot_idol
base,Heretical Grand Glass Idol,29,Grand Idol,6,,,,heretical_grand_glass_idol.png,https://lastepoch.tunklab.com/img/item/heretical_grand_glass_idol.png,assets/items/base/heretical_grand_glass_idol.png,heretical_grand_glass_idol
base,Heretical Grand Solar Idol,29,Grand Idol,7,,,,heretical_grand_solar_idol.png,https://lastepoch.tunklab.com/img/item/heretical_grand_solar_idol.png,assets/items/base/heretical_grand_solar_idol.png,heretical_grand_solar_idol
base,Heretical Grand Bone Idol,29,Grand Idol,8,,,,heretical_grand_bone_idol.png,https://lastepoch.tunklab.com/img/item/heretical_grand_bone_idol.png,assets/items/base/heretical_grand_bone_idol.png,heretical_grand_bone_idol
base,Heretical Grand Majasan Idol,29,Grand Idol,9,,,,heretical_grand_majasan_idol.png,https://lastepoch.tunklab.com/img/item/heretical_grand_majasan_idol.png,assets/items/base/heretical_grand_majasan_idol.png,heretical_grand_majasan_idol
base,Grand Primal Omen Idol,29,Grand Idol,10,,,,grand_primal_omen_idol.png,https://lastepoch.tunklab.com/img/item/grand_primal_omen_idol.png,assets/items/base/grand_primal_omen_idol.png,grand_primal_omen_idol
base,Grand Arcane Omen Idol,29,Grand Idol,11,,,,grand_arcane_omen_idol.png,https://lastepoch.tunklab.com/img/item/grand_arcane_omen_idol.png,assets/items/base/grand_arcane_omen_idol.png,grand_arcane_omen_idol
base,Grand Iron Omen Idol,29,Grand Idol,12,,,,grand_iron_omen_idol.png,https://lastepoch.tunklab.com/img/item/grand_iron_omen_idol.png,assets/items/base/grand_iron_omen_idol.png,grand_iron_omen_idol
base,Grand Spectral Omen Idol,29,Grand Idol,13,,,,grand_spectral_omen_idol.png,https://lastepoch.tunklab.com/img/item/grand_spectral_omen_idol.png,assets/items/base/grand_spectral_omen_idol.png,grand_spectral_omen_idol
base,Grand Umbral Omen Idol,29,Grand Idol,14,,,,grand_umbral_omen_idol.png,https://lastepoch.tunklab.com/img/item/grand_umbral_omen_idol.png,assets/items/base/grand_umbral_omen_idol.png,grand_umbral_omen_idol
base,Large Nomad Idol,30,Large Idol,0,,,,large_nomad_idol.png,https://lastepoch.tunklab.com/img/item/large_nomad_idol.png,assets/items/base/large_nomad_idol.png,large_nomad_idol
base,Large Arcane Idol,30,Large Idol,1,,,,large_arcane_idol.png,https://lastepoch.tunklab.com/img/item/large_arcane_idol.png,assets/items/base/large_arcane_idol.png,large_arcane_idol
base,Large Rahyeh Idol,30,Large Idol,2,,,,large_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/large_rahyeh_idol.png,assets/items/base/large_rahyeh_idol.png,large_rahyeh_idol
base,Large Immortal Idol,30,Large Idol,3,,,,large_immortal_idol.png,https://lastepoch.tunklab.com/img/item/large_immortal_idol.png,assets/items/base/large_immortal_idol.png,large_immortal_idol
base,Large Shadow Idol,30,Large Idol,4,,,,large_shadow_idol.png,https://lastepoch.tunklab.com/img/item/large_shadow_idol.png,assets/items/base/large_shadow_idol.png,large_shadow_idol
base,Heretical Large Nomad Idol,30,Large Idol,5,,,,heretical_large_nomad_idol.png,https://lastepoch.tunklab.com/img/item/heretical_large_nomad_idol.png,assets/items/base/heretical_large_nomad_idol.png,heretical_large_nomad_idol
base,Heretical Large Arcane Idol,30,Large Idol,6,,,,heretical_large_arcane_idol.png,https://lastepoch.tunklab.com/img/item/heretical_large_arcane_idol.png,assets/items/base/heretical_large_arcane_idol.png,heretical_large_arcane_idol
base,Heretical Large Rahyeh Idol,30,Large Idol,7,,,,heretical_large_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/heretical_large_rahyeh_idol.png,assets/items/base/heretical_large_rahyeh_idol.png,heretical_large_rahyeh_idol
base,Heretical Large Immortal Idol,30,Large Idol,8,,,,heretical_large_immortal_idol.png,https://lastepoch.tunklab.com/img/item/heretical_large_immortal_idol.png,assets/items/base/heretical_large_immortal_idol.png,heretical_large_immortal_idol
base,Heretical Large Shadow Idol,30,Large Idol,9,,,,heretical_large_shadow_idol.png,https://lastepoch.tunklab.com/img/item/heretical_large_shadow_idol.png,assets/items/base/heretical_large_shadow_idol.png,heretical_large_shadow_idol
base,Large Primal Omen Idol,30,Large Idol,10,,,,large_primal_omen_idol.png,https://lastepoch.tunklab.com/img/item/large_primal_omen_idol.png,assets/items/base/large_primal_omen_idol.png,large_primal_omen_idol
base,Large Arcane Omen Idol,30,Large Idol,11,,,,large_arcane_omen_idol.png,https://lastepoch.tunklab.com/img/item/large_arcane_omen_idol.png,assets/items/base/large_arcane_omen_idol.png,large_arcane_omen_idol
base,Large Iron Omen Idol,30,Large Idol,12,,,,large_iron_omen_idol.png,https://lastepoch.tunklab.com/img/item/large_iron_omen_idol.png,assets/items/base/large_iron_omen_idol.png,large_iron_omen_idol
base,Large Spectral Omen Idol,30,Large Idol,13,,,,large_spectral_omen_idol.png,https://lastepoch.tunklab.com/img/item/large_spectral_omen_idol.png,assets/items/base/large_spectral_omen_idol.png,large_spectral_omen_idol
base,Large Umbral Omen Idol,30,Large Idol,14,,,,large_umbral_omen_idol.png,https://lastepoch.tunklab.com/img/item/large_umbral_omen_idol.png,assets/items/base/large_umbral_omen_idol.png,large_umbral_omen_idol
base,Ornate Heorot Idol,31,Ornate Idol,0,,,,ornate_heorot_idol.png,https://lastepoch.tunklab.com/img/item/ornate_heorot_idol.png,assets/items/base/ornate_heorot_idol.png,ornate_heorot_idol
base,Ornate Glass Idol,31,Ornate Idol,1,,,,ornate_glass_idol.png,https://lastepoch.tunklab.com/img/item/ornate_glass_idol.png,assets/items/base/ornate_glass_idol.png,ornate_glass_idol
base,Ornate Solar Idol,31,Ornate Idol,2,,,,ornate_solar_idol.png,https://lastepoch.tunklab.com/img/item/ornate_solar_idol.png,assets/items/base/ornate_solar_idol.png,ornate_solar_idol
base,Ornate Bone Idol,31,Ornate Idol,3,,,,ornate_bone_idol.png,https://lastepoch.tunklab.com/img/item/ornate_bone_idol.png,assets/items/base/ornate_bone_idol.png,ornate_bone_idol
base,Ornate Majasan Idol,31,Ornate Idol,4,,,,ornate_majasan_idol.png,https://lastepoch.tunklab.com/img/item/ornate_majasan_idol.png,assets/items/base/ornate_majasan_idol.png,ornate_majasan_idol
base,Heretical Ornate Heorot Idol,31,Ornate Idol,5,,,,heretical_ornate_heorot_idol.png,https://lastepoch.tunklab.com/img/item/heretical_ornate_heorot_idol.png,assets/items/base/heretical_ornate_heorot_idol.png,heretical_ornate_heorot_idol
base,Heretical Ornate Glass Idol,31,Ornate Idol,6,,,,heretical_ornate_glass_idol.png,https://lastepoch.tunklab.com/img/item/heretical_ornate_glass_idol.png,assets/items/base/heretical_ornate_glass_idol.png,heretical_ornate_glass_idol
base,Heretical Ornate Solar Idol,31,Ornate Idol,7,,,,heretical_ornate_solar_idol.png,https://lastepoch.tunklab.com/img/item/heretical_ornate_solar_idol.png,assets/items/base/heretical_ornate_solar_idol.png,heretical_ornate_solar_idol
base,Heretical Ornate Bone Idol,31,Ornate Idol,8,,,,heretical_ornate_bone_idol.png,https://lastepoch.tunklab.com/img/item/heretical_ornate_bone_idol.png,assets/items/base/heretical_ornate_bone_idol.png,heretical_ornate_bone_idol
base,Heretical Ornate Majasan Idol,31,Ornate Idol,9,,,,heretical_ornate_majasan_idol.png,https://lastepoch.tunklab.com/img/item/heretical_ornate_majasan_idol.png,assets/items/base/heretical_ornate_majasan_idol.png,heretical_ornate_majasan_idol
base,Huge Nomad Idol,32,Huge Idol,0,,,,huge_nomad_idol.png,https://lastepoch.tunklab.com/img/item/huge_nomad_idol.png,assets/items/base/huge_nomad_idol.png,huge_nomad_idol
base,Huge Arcane Idol,32,Huge Idol,1,,,,huge_arcane_idol.png,https://lastepoch.tunklab.com/img/item/huge_arcane_idol.png,assets/items/base/huge_arcane_idol.png,huge_arcane_idol
base,Huge Rahyeh Idol,32,Huge Idol,2,,,,huge_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/huge_rahyeh_idol.png,assets/items/base/huge_rahyeh_idol.png,huge_rahyeh_idol
base,Huge Immortal Idol,32,Huge Idol,3,,,,huge_immortal_idol.png,https://lastepoch.tunklab.com/img/item/huge_immortal_idol.png,assets/items/base/huge_immortal_idol.png,huge_immortal_idol
base,Huge Shadow Idol,32,Huge Idol,4,,,,huge_shadow_idol.png,https://lastepoch.tunklab.com/img/item/huge_shadow_idol.png,assets/items/base/huge_shadow_idol.png,huge_shadow_idol
base,Heretical Huge Nomad Idol,32,Huge Idol,5,,,,heretical_huge_nomad_idol.png,https://lastepoch.tunklab.com/img/item/heretical_huge_nomad_idol.png,assets/items/base/heretical_huge_nomad_idol.png,heretical_huge_nomad_idol
base,Heretical Huge Arcane Idol,32,Huge Idol,6,,,,heretical_huge_arcane_idol.png,https://lastepoch.tunklab.com/img/item/heretical_huge_arcane_idol.png,assets/items/base/heretical_huge_arcane_idol.png,heretical_huge_arcane_idol
base,Heretical Huge Rahyeh Idol,32,Huge Idol,7,,,,heretical_huge_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/heretical_huge_rahyeh_idol.png,assets/items/base/heretical_huge_rahyeh_idol.png,heretical_huge_rahyeh_idol
base,Heretical Huge Immortal Idol,32,Huge Idol,8,,,,heretical_huge_immortal_idol.png,https://lastepoch.tunklab.com/img/item/heretical_huge_immortal_idol.png,assets/items/base/heretical_huge_immortal_idol.png,heretical_huge_immortal_idol
base,Heretical Huge Shadow Idol,32,Huge Idol,9,,,,heretical_huge_shadow_idol.png,https://lastepoch.tunklab.com/img/item/heretical_huge_shadow_idol.png,assets/items/base/heretical_huge_shadow_idol.png,heretical_huge_shadow_idol
base,Adorned Heorot Idol,33,Adorned Idol,0,,,,adorned_heorot_idol.png,https://lastepoch.tunklab.com/img/item/adorned_heorot_idol.png,assets/items/base/adorned_heorot_idol.png,adorned_heorot_idol
base,Adorned Arcane Idol,33,Adorned Idol,1,,,,adorned_arcane_idol.png,https://lastepoch.tunklab.com/img/item/adorned_arcane_idol.png,assets/items/base/adorned_arcane_idol.png,adorned_arcane_idol
base,Adorned Rahyeh Idol,33,Adorned Idol,2,,,,adorned_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/adorned_rahyeh_idol.png,assets/items/base/adorned_rahyeh_idol.png,adorned_rahyeh_idol
base,Adorned Immortal Idol,33,Adorned Idol,3,,,,adorned_immortal_idol.png,https://lastepoch.tunklab.com/img/item/adorned_immortal_idol.png,assets/items/base/adorned_immortal_idol.png,adorned_immortal_idol
base,Adorned Majasan Idol,33,Adorned Idol,4,,,,adorned_majasan_idol.png,https://lastepoch.tunklab.com/img/item/adorned_majasan_idol.png,assets/items/base/adorned_majasan_idol.png,adorned_majasan_idol
base,Adorned Silver Idol,33,Adorned Idol,5,,,,adorned_silver_idol.png,https://lastepoch.tunklab.com/img/item/adorned_silver_idol.png,assets/items/base/adorned_silver_idol.png,adorned_silver_idol
base,Adorned Volcano Idol,33,Adorned Idol,6,,,,adorned_volcano_idol.png,https://lastepoch.tunklab.com/img/item/adorned_volcano_idol.png,assets/items/base/adorned_volcano_idol.png,adorned_volcano_idol
base,Heretical Adorned Heorot Idol,33,Adorned Idol,7,,,,heretical_adorned_heorot_idol.png,https://lastepoch.tunklab.com/img/item/heretical_adorned_heorot_idol.png,assets/items/base/heretical_adorned_heorot_idol.png,heretical_adorned_heorot_idol
base,Heretical Adorned Arcane Idol,33,Adorned Idol,8,,,,heretical_adorned_arcane_idol.png,https://lastepoch.tunklab.com/img/item/heretical_adorned_arcane_idol.png,assets/items/base/heretical_adorned_arcane_idol.png,heretical_adorned_arcane_idol
base,Heretical Adorned Rahyeh Idol,33,Adorned Idol,9,,,,heretical_adorned_rahyeh_idol.png,https://lastepoch.tunklab.com/img/item/heretical_adorned_rahyeh_idol.png,assets/items/base/heretical_adorned_rahyeh_idol.png,heretical_adorned_rahyeh_idol
base,Heretical Adorned Immortal Idol,33,Adorned Idol,10,,,,heretical_adorned_immortal_idol.png,https://lastepoch.tunklab.com/img/item/heretical_adorned_immortal_idol.png,assets/items/base/heretical_adorned_immortal_idol.png,heretical_adorned_immortal_idol
base,Heretical Adorned Majasan Idol,33,Adorned Idol,11,,,,heretical_adorned_majasan_idol.png,https://lastepoch.tunklab.com/img/item/heretical_adorned_majasan_idol.png,assets/items/base/heretical_adorned_majasan_idol.png,heretical_adorned_majasan_idol
base,Pride of Rebellion,34,Blessing,0,,,,27.png,https://lastepoch.tunklab.com/img/item/27.png,assets/items/base/27.png,pride_of_rebellion
base,Grand Pride of Rebellion,34,Blessing,1,,,,27.png,https://lastepoch.tunklab.com/img/item/27.png,assets/items/base/27.png,grand_pride_of_rebellion
base,Sight of the Outcasts,34,Blessing,2,,,,29.png,https://lastepoch.tunklab.com/img/item/29.png,assets/items/base/29.png,sight_of_the_outcasts
base,Grand Sight of the Outcasts,34,Blessing,3,,,,29.png,https://lastepoch.tunklab.com/img/item/29.png,assets/items/base/29.png,grand_sight_of_the_outcasts
base,Curse of Flesh,34,Blessing,4,,,,31.png,https://lastepoch.tunklab.com/img/item/31.png,assets/items/base/31.png,curse_of_flesh
base,Grand Curse of Flesh,34,Blessing,5,,,,31.png,https://lastepoch.tunklab.com/img/item/31.png,assets/items/base/31.png,grand_curse_of_flesh
base,Favor of Souls,34,Blessing,6,,,,28.png,https://lastepoch.tunklab.com/img/item/28.png,assets/items/base/28.png,favor_of_souls
base,Grand Favor of Souls,34,Blessing,7,,,,28.png,https://lastepoch.tunklab.com/img/item/28.png,assets/items/base/28.png,grand_favor_of_souls
base,Mark of Agony,34,Blessing,8,,,,26.png,https://lastepoch.tunklab.com/img/item/26.png,assets/items/base/26.png,mark_of_agony
base,Grand Mark of Agony,34,Blessing,9,,,,26.png,https://lastepoch.tunklab.com/img/item/26.png,assets/items/base/26.png,grand_mark_of_agony
base,Memory of the Living,34,Blessing,10,,,,33.png,https://lastepoch.tunklab.com/img/item/33.png,assets/items/base/33.png,memory_of_the_living
base,Grand Memory of the Living,34,Blessing,11,,,,33.png,https://lastepoch.tunklab.com/img/item/33.png,assets/items/base/33.png,grand_memory_of_the_living
base,Sign of Torment,34,Blessing,12,,,,9.png,https://lastepoch.tunklab.com/img/item/9.png,assets/items/base/9.png,sign_of_torment
base,Grand Sign of Torment,34,Blessing,13,,,,9.png,https://lastepoch.tunklab.com/img/item/9.png,assets/items/base/9.png,grand_sign_of_torment
base,Cruelty of Formosus,34,Blessing,14,,,,11.png,https://lastepoch.tunklab.com/img/item/11.png,assets/items/base/11.png,cruelty_of_formosus
base,Savior of the North,34,Blessing,15,,,,71.png,https://lastepoch.tunklab.com/img/item/71.png,assets/items/base/71.png,savior_of_the_north
base,Chill of Death,34,Blessing,16,,,,32.png,https://lastepoch.tunklab.com/img/item/32.png,assets/items/base/32.png,chill_of_death
base,Enmity of the Clans,34,Blessing,17,,,,63.png,https://lastepoch.tunklab.com/img/item/63.png,assets/items/base/63.png,enmity_of_the_clans
base,Ambition of the Empire,34,Blessing,18,,,,7.png,https://lastepoch.tunklab.com/img/item/7.png,assets/items/base/7.png,ambition_of_the_empire
base,Scars of Blood,34,Blessing,19,,,,74.png,https://lastepoch.tunklab.com/img/item/74.png,assets/items/base/74.png,scars_of_blood
base,Favor of the Wengari,34,Blessing,20,,,,17.png,https://lastepoch.tunklab.com/img/item/17.png,assets/items/base/17.png,favor_of_the_wengari
base,Resolve of Frost,34,Blessing,21,,,,35.png,https://lastepoch.tunklab.com/img/item/35.png,assets/items/base/35.png,resolve_of_frost
base,Shards of Unity,34,Blessing,22,,,,58.png,https://lastepoch.tunklab.com/img/item/58.png,assets/items/base/58.png,shards_of_unity
base,Remorse of Heorot,34,Blessing,23,,,,2.png,https://lastepoch.tunklab.com/img/item/2.png,assets/items/base/2.png,remorse_of_heorot
base,Memory of Light,34,Blessing,24,,,,24.png,https://lastepoch.tunklab.com/img/item/24.png,assets/items/base/24.png,memory_of_light
base,Grand Memory of Light,34,Blessing,25,,,,24.png,https://lastepoch.tunklab.com/img/item/24.png,assets/items/base/24.png,grand_memory_of_light
base,Echo of Solarum,34,Blessing,26,,,,25.png,https://lastepoch.tunklab.com/img/item/25.png,assets/items/base/25.png,echo_of_solarum
base,Grand Echo of Solarum,34,Blessing,27,,,,25.png,https://lastepoch.tunklab.com/img/item/25.png,assets/items/base/25.png,grand_echo_of_solarum
base,Shadow of the Eclipse,34,Blessing,28,,,,46.png,https://lastepoch.tunklab.com/img/item/46.png,assets/items/base/46.png,shadow_of_the_eclipse
base,Grand Shadow of the Eclipse,34,Blessing,29,,,,46.png,https://lastepoch.tunklab.com/img/item/46.png,assets/items/base/46.png,grand_shadow_of_the_eclipse
base,Wrath of Rahyeh,34,Blessing,30,,,,5.png,https://lastepoch.tunklab.com/img/item/5.png,assets/items/base/5.png,wrath_of_rahyeh
base,Grand Wrath of Rahyeh,34,Blessing,31,,,,5.png,https://lastepoch.tunklab.com/img/item/5.png,assets/items/base/5.png,grand_wrath_of_rahyeh
base,Whisper of Orobyss,34,Blessing,32,,,,6.png,https://lastepoch.tunklab.com/img/item/6.png,assets/items/base/6.png,whisper_of_orobyss
base,Grand Whisper of Orobyss,34,Blessing,33,,,,6.png,https://lastepoch.tunklab.com/img/item/6.png,assets/items/base/6.png,grand_whisper_of_orobyss
base,Flames of the Black Sun,34,Blessing,34,,,,54.png,https://lastepoch.tunklab.com/img/item/54.png,assets/items/base/54.png,flames_of_the_black_sun
base,Grand Flames of the Black Sun,34,Blessing,35,,,,54.png,https://lastepoch.tunklab.com/img/item/54.png,assets/items/base/54.png,grand_flames_of_the_black_sun
base,Hunger of the Void,34,Blessing,36,,,,41.png,https://lastepoch.tunklab.com/img/item/41.png,assets/items/base/41.png,hunger_of_the_void
base,Grand Hunger of the Void,34,Blessing,37,,,,41.png,https://lastepoch.tunklab.com/img/item/41.png,assets/items/base/41.png,grand_hunger_of_the_void
base,Strength of the Mountain,34,Blessing,38,,,,47.png,https://lastepoch.tunklab.com/img/item/47.png,assets/items/base/47.png,strength_of_the_mountain
